trtid,species_id,variable,value,comments,cite_id,username,dt
2554,Pelecanus conspicillatus,coloniality,,,citation311,grant,17/07/2016
2555,Pelecanus crispus,coloniality,,,citation311,grant,17/07/2016
2556,Pelecanus erythrorhynchos,coloniality,,,citation311,grant,17/07/2016
2557,Pelecanus occidentalis,coloniality,,,citation311,grant,17/07/2016
2558,Pelecanus onocrotalus,coloniality,,,citation311,grant,17/07/2016
2559,Pelecanus philippensis,coloniality,,,citation311,grant,17/07/2016
2560,Pelecanus rufescens,coloniality,,,citation311,grant,17/07/2016
2561,Pelecanus thagus,coloniality,,,citation311,grant,17/07/2016
2562,Phaethon aethereus,coloniality,,,citation311,grant,17/07/2016
2563,Phaethon lepturus,coloniality,,,citation311,grant,17/07/2016
2564,Phaethon rubricauda,coloniality,,,citation311,grant,17/07/2016
2565,Microcarbo africanus,coloniality,,,citation311,grant,17/07/2016
2566,Microcarbo coronatus,coloniality,,,citation311,grant,17/07/2016
2567,Microcarbo melanoleucos,coloniality,,,citation311,grant,17/07/2016
2568,Microcarbo niger,coloniality,,,citation311,grant,17/07/2016
2569,Microcarbo pygmaeus,coloniality,,,citation311,grant,17/07/2016
2570,Phalacrocorax bransfieldensis,coloniality,,,citation311,grant,17/07/2016
2571,Phalacrocorax georgianus,coloniality,,,citation311,grant,17/07/2016
2572,Phalacrocorax aristotelis,coloniality,,,citation311,grant,17/07/2016
2573,Phalacrocorax atriceps,coloniality,,,citation311,grant,17/07/2016
2574,Phalacrocorax auritus,coloniality,,,citation311,grant,17/07/2016
2575,Phalacrocorax bougainvilliorum,coloniality,,,citation311,grant,17/07/2016
2576,Phalacrocorax brasilianus,coloniality,,,citation311,grant,17/07/2016
2577,Phalacrocorax campbelli,coloniality,,,citation311,grant,17/07/2016
2578,Phalacrocorax capensis,coloniality,,,citation311,grant,17/07/2016
2579,Phalacrocorax capillatus,coloniality,,,citation311,grant,17/07/2016
2580,Phalacrocorax carbo,coloniality,,,citation311,grant,17/07/2016
2581,Phalacrocorax carunculatus,coloniality,,,citation311,grant,17/07/2016
2582,Phalacrocorax chalconotus,coloniality,,,citation311,grant,17/07/2016
2583,Phalacrocorax colensoi,coloniality,,,citation311,grant,17/07/2016
2584,Phalacrocorax featherstoni,coloniality,,,citation311,grant,17/07/2016
2585,Phalacrocorax fuscescens,coloniality,,,citation311,grant,17/07/2016
2586,Phalacrocorax fuscicollis,coloniality,,,citation311,grant,17/07/2016
2587,Phalacrocorax gaimardi,coloniality,,,citation311,grant,17/07/2016
2588,Phalacrocorax harrisi,coloniality,,,citation311,grant,17/07/2016
2589,Phalacrocorax magellanicus,coloniality,,,citation311,grant,17/07/2016
2590,Phalacrocorax neglectus,coloniality,,,citation311,grant,17/07/2016
2591,Phalacrocorax nigrogularis,coloniality,,,citation311,grant,17/07/2016
2592,Phalacrocorax onslowi,coloniality,,,citation311,grant,17/07/2016
2593,Phalacrocorax pelagicus,coloniality,,,citation311,grant,17/07/2016
2594,Phalacrocorax penicillatus,coloniality,,,citation311,grant,17/07/2016
2595,Phalacrocorax perspicillatus,coloniality,,,citation311,grant,17/07/2016
2596,Phalacrocorax punctatus,coloniality,,,citation311,grant,17/07/2016
2597,Phalacrocorax ranfurlyi,coloniality,,,citation311,grant,17/07/2016
2598,Phalacrocorax sulcirostris,coloniality,,,citation311,grant,17/07/2016
2599,Phalacrocorax urile,coloniality,,,citation311,grant,17/07/2016
2600,Phalacrocorax varius,coloniality,,,citation311,grant,17/07/2016
2601,Phalacrocorax verrucosus,coloniality,,,citation311,grant,17/07/2016
2602,Pluvianellus socialis,coloniality,,,citation311,grant,17/07/2016
2603,Pluvianus aegyptius,coloniality,,,citation311,grant,17/07/2016
2604,Aphrodroma brevirostris,coloniality,,,citation311,grant,17/07/2016
2605,Ardenna bulleri,coloniality,,,citation311,grant,17/07/2016
2606,Ardenna carneipes,coloniality,,,citation311,grant,17/07/2016
2607,Ardenna creatopus,coloniality,,,citation311,grant,17/07/2016
2608,Ardenna gravis,coloniality,,,citation311,grant,17/07/2016
2609,Ardenna grisea,coloniality,,,citation311,grant,17/07/2016
2610,Ardenna pacifica,coloniality,,,citation311,grant,17/07/2016
2611,Ardenna tenuirostris,coloniality,,,citation311,grant,17/07/2016
2612,Bulweria bifax,coloniality,,,citation311,grant,17/07/2016
2613,Bulweria bulwerii,coloniality,,,citation311,grant,17/07/2016
2614,Bulweria fallax,coloniality,,,citation311,grant,17/07/2016
2615,Calonectris borealis,coloniality,,,citation311,grant,17/07/2016
2616,Calonectris diomedea,coloniality,,,citation311,grant,17/07/2016
2617,Calonectris edwardsii,coloniality,,,citation311,grant,17/07/2016
2618,Calonectris leucomelas,coloniality,,,citation311,grant,17/07/2016
2619,Daption capense,coloniality,,,citation311,grant,17/07/2016
2620,Fulmarus glacialis,coloniality,,,citation311,grant,17/07/2016
2621,Fulmarus glacialoides,coloniality,,,citation311,grant,17/07/2016
2622,Halobaena caerulea,coloniality,,,citation311,grant,17/07/2016
2623,Macronectes giganteus,coloniality,,,citation311,grant,17/07/2016
2624,Macronectes halli,coloniality,,,citation311,grant,17/07/2016
2625,Pachyptila belcheri,coloniality,,,citation311,grant,17/07/2016
2626,Pachyptila crassirostris,coloniality,,,citation311,grant,17/07/2016
2627,Pachyptila desolata,coloniality,,,citation311,grant,17/07/2016
2628,Pachyptila salvini,coloniality,,,citation311,grant,17/07/2016
2629,Pachyptila turtur,coloniality,,,citation311,grant,17/07/2016
2630,Pachyptila vittata,coloniality,,,citation311,grant,17/07/2016
2631,Pagodroma nivea,coloniality,,,citation311,grant,17/07/2016
2632,Pelecanoides garnotii,coloniality,,,citation311,grant,17/07/2016
2633,Pelecanoides georgicus,coloniality,,,citation311,grant,17/07/2016
2634,Pelecanoides magellani,coloniality,,,citation311,grant,17/07/2016
2635,Pelecanoides urinatrix,coloniality,,,citation311,grant,17/07/2016
2636,Pelecanoides urinatrix exsul,coloniality,,,citation311,grant,17/07/2016
2637,Procellaria aequinoctialis,coloniality,,,citation311,grant,17/07/2016
2638,Procellaria cinerea,coloniality,,,citation311,grant,17/07/2016
2639,Procellaria conspicillata,coloniality,,,citation311,grant,17/07/2016
2640,Procellaria parkinsoni,coloniality,,,citation311,grant,17/07/2016
2641,Procellaria westlandica,coloniality,,,citation311,grant,17/07/2016
2642,Pseudobulweria aterrima,coloniality,,,citation311,grant,17/07/2016
2643,Pseudobulweria becki,coloniality,,,citation311,grant,17/07/2016
2644,Pseudobulweria macgillivrayi,coloniality,,,citation311,grant,17/07/2016
2645,Pseudobulweria rostrata,coloniality,,,citation311,grant,17/07/2016
2646,Pterdroma occulta,coloniality,,,citation311,grant,17/07/2016
2647,Pterodroma alba,coloniality,,,citation311,grant,17/07/2016
2648,Pterodroma arminjoniana,coloniality,,,citation311,grant,17/07/2016
2649,Pterodroma atrata,coloniality,,,citation311,grant,17/07/2016
2650,Pterodroma axillaris,coloniality,,,citation311,grant,17/07/2016
2651,Pterodroma baraui,coloniality,,,citation311,grant,17/07/2016
2652,Pterodroma brevipes,coloniality,,,citation311,grant,17/07/2016
2653,Pterodroma cahow,coloniality,,,citation311,grant,17/07/2016
2654,Pterodroma caribbaea,coloniality,,,citation311,grant,17/07/2016
2655,Pterodroma cervicalis,coloniality,,,citation311,grant,17/07/2016
2656,Pterodroma cookii,coloniality,,,citation311,grant,17/07/2016
2657,Pterodroma defilippiana,coloniality,,,citation311,grant,17/07/2016
2658,Pterodroma deserta,coloniality,,,citation311,grant,17/07/2016
2659,Pterodroma externa,coloniality,,,citation311,grant,17/07/2016
2660,Pterodroma feae,coloniality,,,citation311,grant,17/07/2016
2661,Pterodroma gouldi,coloniality,,,citation311,grant,17/07/2016
2662,Pterodroma hasitata,coloniality,,,citation311,grant,17/07/2016
2663,Pterodroma heraldica,coloniality,,,citation311,grant,17/07/2016
2664,Pterodroma hypoleuca,coloniality,,,citation311,grant,17/07/2016
2665,Pterodroma incerta,coloniality,,,citation311,grant,17/07/2016
2666,Pterodroma inexpectata,coloniality,,,citation311,grant,17/07/2016
2667,Pterodroma lessonii,coloniality,,,citation311,grant,17/07/2016
2668,Pterodroma leucoptera,coloniality,,,citation311,grant,17/07/2016
2669,Pterodroma longirostris,coloniality,,,citation311,grant,17/07/2016
2670,Pterodroma macroptera,coloniality,,,citation311,grant,17/07/2016
2671,Pterodroma madeira,coloniality,,,citation311,grant,17/07/2016
2672,Pterodroma magentae,coloniality,,,citation311,grant,17/07/2016
2673,Pterodroma mollis,coloniality,,,citation311,grant,17/07/2016
2674,Pterodroma neglecta,coloniality,,,citation311,grant,17/07/2016
2675,Pterodroma nigripennis,coloniality,,,citation311,grant,17/07/2016
2676,Pterodroma phaeopygia,coloniality,,,citation311,grant,17/07/2016
2677,Pterodroma pycrofti,coloniality,,,citation311,grant,17/07/2016
2678,Pterodroma rupinarum,coloniality,,,citation311,grant,17/07/2016
2679,Pterodroma sandwichensis,coloniality,,,citation311,grant,17/07/2016
2680,Pterodroma solandri,coloniality,,,citation311,grant,17/07/2016
2681,Pterodroma ultima,coloniality,,,citation311,grant,17/07/2016
2682,Puffinus assimilis,coloniality,,,citation311,grant,17/07/2016
2683,Puffinus auricularis,coloniality,,,citation311,grant,17/07/2016
2684,Puffinus bailloni,coloniality,,,citation311,grant,17/07/2016
2685,Puffinus bannermani,coloniality,,,citation311,grant,17/07/2016
2686,Puffinus bryani,coloniality,,,citation311,grant,17/07/2016
2687,Puffinus elegans,coloniality,,,citation311,grant,17/07/2016
2688,Puffinus gavia,coloniality,,,citation311,grant,17/07/2016
2689,Puffinus heinrothi,coloniality,,,citation311,grant,17/07/2016
2690,Puffinus huttoni,coloniality,,,citation311,grant,17/07/2016
2691,Puffinus lherminieri,coloniality,,,citation311,grant,17/07/2016
2692,Puffinus mauretanicus,coloniality,,,citation311,grant,17/07/2016
2693,Puffinus nativitatis,coloniality,,,citation311,grant,17/07/2016
2694,Puffinus newelli,coloniality,,,citation311,grant,17/07/2016
2695,Puffinus opisthomelas,coloniality,,,citation311,grant,17/07/2016
2696,Puffinus persicus,coloniality,,,citation311,grant,17/07/2016
2697,Puffinus puffinus,coloniality,,,citation311,grant,17/07/2016
2698,Puffinus subalaris,coloniality,,,citation311,grant,17/07/2016
2699,Puffinus yelkouan,coloniality,,,citation311,grant,17/07/2016
2700,Thalassoica antarctica,coloniality,,,citation311,grant,17/07/2016
2701,Cladorhynchus leucocephalus,coloniality,,,citation311,grant,17/07/2016
2702,Himantopus himantopus,coloniality,,,citation311,grant,17/07/2016
2703,Himantopus novaezelandiae,coloniality,,,citation311,grant,17/07/2016
2704,Recurvirostra americana,coloniality,,,citation311,grant,17/07/2016
2705,Recurvirostra andina,coloniality,,,citation311,grant,17/07/2016
2706,Recurvirostra avosetta,coloniality,,,citation311,grant,17/07/2016
2707,Recurvirostra novaehollandiae,coloniality,,,citation311,grant,17/07/2016
2708,Nycticryphes semicollaris,coloniality,,,citation311,grant,17/07/2016
2709,Rostratula australis,coloniality,,,citation311,grant,17/07/2016
2710,Rostratula benghalensis,coloniality,,,citation311,grant,17/07/2016
2711,Actitis hypoleucos,coloniality,,,citation311,grant,17/07/2016
2712,Actitis macularius,coloniality,,,citation311,grant,17/07/2016
2713,Arenaria interpres,coloniality,,,citation311,grant,17/07/2016
2714,Arenaria melanocephala,coloniality,,,citation311,grant,17/07/2016
2715,Bartramia longicauda,coloniality,,,citation311,grant,17/07/2016
2716,Calidris acuminata,coloniality,,,citation311,grant,17/07/2016
2717,Calidris alba,coloniality,,,citation311,grant,17/07/2016
2718,Calidris alpina,coloniality,,,citation311,grant,17/07/2016
2719,Calidris bairdii,coloniality,,,citation311,grant,17/07/2016
2720,Calidris canutus,coloniality,,,citation311,grant,17/07/2016
2721,Calidris falcinellus,coloniality,,,citation311,grant,17/07/2016
2722,Calidris ferruginea,coloniality,,,citation311,grant,17/07/2016
2723,Calidris fuscicollis,coloniality,,,citation311,grant,17/07/2016
2724,Calidris himantopus,coloniality,,,citation311,grant,17/07/2016
2725,Calidris maritima,coloniality,,,citation311,grant,17/07/2016
2726,Calidris mauri,coloniality,,,citation311,grant,17/07/2016
2727,Calidris melanotos,coloniality,,,citation311,grant,17/07/2016
2728,Calidris minuta,coloniality,,,citation311,grant,17/07/2016
2729,Calidris minutilla,coloniality,,,citation311,grant,17/07/2016
2730,Calidris ptilocnemis,coloniality,,,citation311,grant,17/07/2016
2731,Calidris pugnax,coloniality,,,citation311,grant,17/07/2016
2732,Calidris pusilla,coloniality,,,citation311,grant,17/07/2016
2733,Calidris pygmaea,coloniality,,,citation311,grant,17/07/2016
2734,Calidris ruficollis,coloniality,,,citation311,grant,17/07/2016
2735,Calidris subminuta,coloniality,,,citation311,grant,17/07/2016
2736,Calidris subruficollis,coloniality,,,citation311,grant,17/07/2016
2737,Calidris temminckii,coloniality,,,citation311,grant,17/07/2016
2738,Calidris tenuirostris,coloniality,,,citation311,grant,17/07/2016
2739,Calidris virgata,coloniality,,,citation311,grant,17/07/2016
2740,Coenocorypha aucklandica,coloniality,,,citation311,grant,17/07/2016
2741,Coenocorypha barrierensis,coloniality,,,citation311,grant,17/07/2016
2742,Coenocorypha huegeli,coloniality,,,citation311,grant,17/07/2016
2743,Coenocorypha iredalei,coloniality,,,citation311,grant,17/07/2016
2744,Coenocorypha pusilla,coloniality,,,citation311,grant,17/07/2016
2745,Gallinago andina,coloniality,,,citation311,grant,17/07/2016
2746,Gallinago delicata,coloniality,,,citation311,grant,17/07/2016
2747,Gallinago gallinago,coloniality,,,citation311,grant,17/07/2016
2748,Gallinago hardwickii,coloniality,,,citation311,grant,17/07/2016
2749,Gallinago imperialis,coloniality,,,citation311,grant,17/07/2016
2750,Gallinago jamesoni,coloniality,,,citation311,grant,17/07/2016
2751,Gallinago macrodactyla,coloniality,,,citation311,grant,17/07/2016
2752,Gallinago media,coloniality,,,citation311,grant,17/07/2016
2753,Gallinago megala,coloniality,,,citation311,grant,17/07/2016
2754,Gallinago nemoricola,coloniality,,,citation311,grant,17/07/2016
2755,Gallinago nigripennis,coloniality,,,citation311,grant,17/07/2016
2756,Gallinago nobilis,coloniality,,,citation311,grant,17/07/2016
2757,Gallinago paraguaiae,coloniality,,,citation311,grant,17/07/2016
2758,Gallinago solitaria,coloniality,,,citation311,grant,17/07/2016
2759,Gallinago stenura,coloniality,,,citation311,grant,17/07/2016
2760,Gallinago stricklandii,coloniality,,,citation311,grant,17/07/2016
2761,Gallinago undulata,coloniality,,,citation311,grant,17/07/2016
2762,Limnodromus griseus,coloniality,,,citation311,grant,17/07/2016
2763,Limnodromus scolopaceus,coloniality,,,citation311,grant,17/07/2016
2764,Limnodromus semipalmatus,coloniality,,,citation311,grant,17/07/2016
2765,Limosa fedoa,coloniality,,,citation311,grant,17/07/2016
2766,Limosa haemastica,coloniality,,,citation311,grant,17/07/2016
2767,Limosa lapponica,coloniality,,,citation311,grant,17/07/2016
2768,Limosa limosa,coloniality,,,citation311,grant,17/07/2016
2769,Lymnocryptes minimus,coloniality,,,citation311,grant,17/07/2016
2770,Numenius americanus,coloniality,,,citation311,grant,17/07/2016
2771,Numenius arquata,coloniality,,,citation311,grant,17/07/2016
2772,Numenius borealis,coloniality,,,citation311,grant,17/07/2016
2773,Numenius madagascariensis,coloniality,,,citation311,grant,17/07/2016
2774,Numenius minutus,coloniality,,,citation311,grant,17/07/2016
2775,Numenius phaeopus,coloniality,,,citation311,grant,17/07/2016
2776,Numenius tahitiensis,coloniality,,,citation311,grant,17/07/2016
2777,Numenius tenuirostris,coloniality,,,citation311,grant,17/07/2016
2778,Phalaropus fulicarius,coloniality,,,citation311,grant,17/07/2016
2779,Phalaropus lobatus,coloniality,,,citation311,grant,17/07/2016
2780,Prosobonia cancellata,coloniality,,,citation311,grant,17/07/2016
2781,Prosobonia ellisi,coloniality,,,citation311,grant,17/07/2016
2782,Prosobonia leucoptera,coloniality,,,citation311,grant,17/07/2016
2783,Prosobonia parvirostris,coloniality,,,citation311,grant,17/07/2016
2784,Scolopax bukidnonensis,coloniality,,,citation311,grant,17/07/2016
2785,Scolopax celebensis,coloniality,,,citation311,grant,17/07/2016
2786,Scolopax minor,coloniality,,,citation311,grant,17/07/2016
2787,Scolopax mira,coloniality,,,citation311,grant,17/07/2016
2788,Scolopax rochussenii,coloniality,,,citation311,grant,17/07/2016
2789,Scolopax rosenbergii,coloniality,,,citation311,grant,17/07/2016
2790,Scolopax rusticola,coloniality,,,citation311,grant,17/07/2016
2791,Scolopax saturata,coloniality,,,citation311,grant,17/07/2016
2792,Steganopus tricolor,coloniality,,,citation311,grant,17/07/2016
2793,Tringa brevipes,coloniality,,,citation311,grant,17/07/2016
2794,Tringa erythropus,coloniality,,,citation311,grant,17/07/2016
2795,Tringa flavipes,coloniality,,,citation311,grant,17/07/2016
2796,Tringa glareola,coloniality,,,citation311,grant,17/07/2016
2797,Tringa guttifer,coloniality,,,citation311,grant,17/07/2016
2798,Tringa incana,coloniality,,,citation311,grant,17/07/2016
2799,Tringa melanoleuca,coloniality,,,citation311,grant,17/07/2016
2800,Tringa nebularia,coloniality,,,citation311,grant,17/07/2016
2801,Tringa ochropus,coloniality,,,citation311,grant,17/07/2016
2802,Tringa semipalmata,coloniality,,,citation311,grant,17/07/2016
2803,Tringa solitaria,coloniality,,,citation311,grant,17/07/2016
2804,Tringa stagnatilis,coloniality,,,citation311,grant,17/07/2016
2805,Tringa totanus,coloniality,,,citation311,grant,17/07/2016
2806,Xenus cinereus,coloniality,,,citation311,grant,17/07/2016
2807,Scopus umbretta,coloniality,,,citation311,grant,17/07/2016
2808,Aptenodytes forsteri,coloniality,,,citation311,grant,17/07/2016
2809,Aptenodytes patagonicus,coloniality,,,citation311,grant,17/07/2016
2810,Eudyptes chrysocome,coloniality,,,citation311,grant,17/07/2016
