feature_id,species_id,traits,mean,range,uncertainty,units,comments,study_year,study_location,citeid,username,dt
17592,Coenocorypha iredalei,fledging success,,,,%,,,,citation311,grant,7/15/2016
17593,Coenocorypha iredalei,max growth,,,,g/d,,,,citation311,grant,7/15/2016
17594,Coenocorypha iredalei,feeds per day,,,,#/d,,,,citation311,grant,7/15/2016
17595,Coenocorypha iredalei,post fledge care,,,,d,,,,citation311,grant,7/15/2016
17596,Coenocorypha iredalei,fledgling mass,,,,g,,,,citation311,grant,7/15/2016
17597,Coenocorypha iredalei,ratio fledgling to adult,,,,%,,,,citation311,grant,7/15/2016
17598,Coenocorypha iredalei,wing loading,,,,N/m^2,,,,citation311,grant,7/15/2016
17599,Coenocorypha iredalei,aspect ratio,,,,span^2/wing area,,,,citation311,grant,7/15/2016
17600,Coenocorypha iredalei,first year survival,,,,%,,,,citation311,grant,7/15/2016
17601,Coenocorypha iredalei,second year survival,,,,%,,,,citation311,grant,7/15/2016
17602,Coenocorypha iredalei,survival to breeding,,,,%,,,,citation311,grant,7/15/2016
17603,Coenocorypha iredalei,age first breed,,,,yrs,,,,citation311,grant,7/15/2016
17604,Coenocorypha iredalei,migration distance,,,,km,,,,citation311,grant,7/15/2016
17605,Coenocorypha iredalei,wingspan,,,,cm,,,,citation311,grant,7/15/2016
17606,Coenocorypha iredalei,max age,,,,yrs,,,,citation311,grant,7/15/2016
17607,Coenocorypha iredalei,annual survival,,,,%,,,,citation311,grant,7/15/2016
17608,Coenocorypha iredalei,foraging distance,,,,km,,,,citation311,grant,7/15/2016
17609,Coenocorypha pusilla,female mass,,,,Kg,,,,citation311,grant,7/15/2016
17610,Coenocorypha pusilla,male mass,,,,Kg,,,,citation311,grant,7/15/2016
17611,Coenocorypha pusilla,culmen,,,,mm,,,,citation311,grant,7/15/2016
17612,Coenocorypha pusilla,tarsus,,,,mm,,,,citation311,grant,7/15/2016
17613,Coenocorypha pusilla,tail,,,,mm,,,,citation311,grant,7/15/2016
17614,Coenocorypha pusilla,bmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17615,Coenocorypha pusilla,rmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17616,Coenocorypha pusilla,dee,,,,kJ/d/Kg,,,,citation311,grant,7/15/2016
17617,Coenocorypha pusilla,clutch size,,,,N/A,,,,citation311,grant,7/15/2016
17618,Coenocorypha pusilla,egg mass,,,,g,,,,citation311,grant,7/15/2016
17619,Coenocorypha pusilla,incubation period,,,,d,,,,citation311,grant,7/15/2016
17620,Coenocorypha pusilla,fledging period,,,,d,,,,citation311,grant,7/15/2016
17621,Coenocorypha pusilla,reproductive success,,,,%,,,,citation311,grant,7/15/2016
17622,Coenocorypha pusilla,hatching success,,,,%,,,,citation311,grant,7/15/2016
17623,Coenocorypha pusilla,fledging success,,,,%,,,,citation311,grant,7/15/2016
17624,Coenocorypha pusilla,max growth,,,,g/d,,,,citation311,grant,7/15/2016
17625,Coenocorypha pusilla,feeds per day,,,,#/d,,,,citation311,grant,7/15/2016
17626,Coenocorypha pusilla,post fledge care,,,,d,,,,citation311,grant,7/15/2016
17627,Coenocorypha pusilla,fledgling mass,,,,g,,,,citation311,grant,7/15/2016
17628,Coenocorypha pusilla,ratio fledgling to adult,,,,%,,,,citation311,grant,7/15/2016
17629,Coenocorypha pusilla,wing loading,,,,N/m^2,,,,citation311,grant,7/15/2016
17630,Coenocorypha pusilla,aspect ratio,,,,span^2/wing area,,,,citation311,grant,7/15/2016
17631,Coenocorypha pusilla,first year survival,,,,%,,,,citation311,grant,7/15/2016
17632,Coenocorypha pusilla,second year survival,,,,%,,,,citation311,grant,7/15/2016
17633,Coenocorypha pusilla,survival to breeding,,,,%,,,,citation311,grant,7/15/2016
17634,Coenocorypha pusilla,age first breed,,,,yrs,,,,citation311,grant,7/15/2016
17635,Coenocorypha pusilla,migration distance,,,,km,,,,citation311,grant,7/15/2016
17636,Coenocorypha pusilla,wingspan,,,,cm,,,,citation311,grant,7/15/2016
17637,Coenocorypha pusilla,max age,,,,yrs,,,,citation311,grant,7/15/2016
17638,Coenocorypha pusilla,annual survival,,,,%,,,,citation311,grant,7/15/2016
17639,Coenocorypha pusilla,foraging distance,,,,km,,,,citation311,grant,7/15/2016
17640,Gallinago andina,female mass,,,,Kg,,,,citation311,grant,7/15/2016
17641,Gallinago andina,male mass,,,,Kg,,,,citation311,grant,7/15/2016
17642,Gallinago andina,culmen,,,,mm,,,,citation311,grant,7/15/2016
17643,Gallinago andina,tarsus,,,,mm,,,,citation311,grant,7/15/2016
17644,Gallinago andina,tail,,,,mm,,,,citation311,grant,7/15/2016
17645,Gallinago andina,bmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17646,Gallinago andina,rmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17647,Gallinago andina,dee,,,,kJ/d/Kg,,,,citation311,grant,7/15/2016
17648,Gallinago andina,clutch size,,,,N/A,,,,citation311,grant,7/15/2016
17649,Gallinago andina,egg mass,,,,g,,,,citation311,grant,7/15/2016
17650,Gallinago andina,incubation period,,,,d,,,,citation311,grant,7/15/2016
17651,Gallinago andina,fledging period,,,,d,,,,citation311,grant,7/15/2016
17652,Gallinago andina,reproductive success,,,,%,,,,citation311,grant,7/15/2016
17653,Gallinago andina,hatching success,,,,%,,,,citation311,grant,7/15/2016
17654,Gallinago andina,fledging success,,,,%,,,,citation311,grant,7/15/2016
17655,Gallinago andina,max growth,,,,g/d,,,,citation311,grant,7/15/2016
17656,Gallinago andina,feeds per day,,,,#/d,,,,citation311,grant,7/15/2016
17657,Gallinago andina,post fledge care,,,,d,,,,citation311,grant,7/15/2016
17658,Gallinago andina,fledgling mass,,,,g,,,,citation311,grant,7/15/2016
17659,Gallinago andina,ratio fledgling to adult,,,,%,,,,citation311,grant,7/15/2016
17660,Gallinago andina,wing loading,,,,N/m^2,,,,citation311,grant,7/15/2016
17661,Gallinago andina,aspect ratio,,,,span^2/wing area,,,,citation311,grant,7/15/2016
17662,Gallinago andina,first year survival,,,,%,,,,citation311,grant,7/15/2016
17663,Gallinago andina,second year survival,,,,%,,,,citation311,grant,7/15/2016
17664,Gallinago andina,survival to breeding,,,,%,,,,citation311,grant,7/15/2016
17665,Gallinago andina,age first breed,,,,yrs,,,,citation311,grant,7/15/2016
17666,Gallinago andina,migration distance,,,,km,,,,citation311,grant,7/15/2016
17667,Gallinago andina,wingspan,,,,cm,,,,citation311,grant,7/15/2016
17668,Gallinago andina,max age,,,,yrs,,,,citation311,grant,7/15/2016
17669,Gallinago andina,annual survival,,,,%,,,,citation311,grant,7/15/2016
17670,Gallinago andina,foraging distance,,,,km,,,,citation311,grant,7/15/2016
17671,Gallinago delicata,female mass,,,,Kg,,,,citation311,grant,7/15/2016
17672,Gallinago delicata,male mass,,,,Kg,,,,citation311,grant,7/15/2016
17673,Gallinago delicata,culmen,,,,mm,,,,citation311,grant,7/15/2016
17674,Gallinago delicata,tarsus,,,,mm,,,,citation311,grant,7/15/2016
17675,Gallinago delicata,tail,,,,mm,,,,citation311,grant,7/15/2016
17676,Gallinago delicata,bmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17677,Gallinago delicata,rmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17678,Gallinago delicata,dee,,,,kJ/d/Kg,,,,citation311,grant,7/15/2016
17679,Gallinago delicata,clutch size,,,,N/A,,,,citation311,grant,7/15/2016
17680,Gallinago delicata,egg mass,,,,g,,,,citation311,grant,7/15/2016
17681,Gallinago delicata,incubation period,,,,d,,,,citation311,grant,7/15/2016
17682,Gallinago delicata,fledging period,,,,d,,,,citation311,grant,7/15/2016
17683,Gallinago delicata,reproductive success,,,,%,,,,citation311,grant,7/15/2016
17684,Gallinago delicata,hatching success,,,,%,,,,citation311,grant,7/15/2016
17685,Gallinago delicata,fledging success,,,,%,,,,citation311,grant,7/15/2016
17686,Gallinago delicata,max growth,,,,g/d,,,,citation311,grant,7/15/2016
17687,Gallinago delicata,feeds per day,,,,#/d,,,,citation311,grant,7/15/2016
17688,Gallinago delicata,post fledge care,,,,d,,,,citation311,grant,7/15/2016
17689,Gallinago delicata,fledgling mass,,,,g,,,,citation311,grant,7/15/2016
17690,Gallinago delicata,ratio fledgling to adult,,,,%,,,,citation311,grant,7/15/2016
17691,Gallinago delicata,wing loading,,,,N/m^2,,,,citation311,grant,7/15/2016
17692,Gallinago delicata,aspect ratio,,,,span^2/wing area,,,,citation311,grant,7/15/2016
17693,Gallinago delicata,first year survival,,,,%,,,,citation311,grant,7/15/2016
17694,Gallinago delicata,second year survival,,,,%,,,,citation311,grant,7/15/2016
17695,Gallinago delicata,survival to breeding,,,,%,,,,citation311,grant,7/15/2016
17696,Gallinago delicata,age first breed,,,,yrs,,,,citation311,grant,7/15/2016
17697,Gallinago delicata,migration distance,,,,km,,,,citation311,grant,7/15/2016
17698,Gallinago delicata,wingspan,,,,cm,,,,citation311,grant,7/15/2016
17699,Gallinago delicata,max age,,,,yrs,,,,citation311,grant,7/15/2016
17700,Gallinago delicata,annual survival,,,,%,,,,citation311,grant,7/15/2016
17701,Gallinago delicata,foraging distance,,,,km,,,,citation311,grant,7/15/2016
17702,Gallinago gallinago,female mass,,,,Kg,,,,citation311,grant,7/15/2016
17703,Gallinago gallinago,male mass,,,,Kg,,,,citation311,grant,7/15/2016
17704,Gallinago gallinago,culmen,,,,mm,,,,citation311,grant,7/15/2016
17705,Gallinago gallinago,tarsus,,,,mm,,,,citation311,grant,7/15/2016
17706,Gallinago gallinago,tail,,,,mm,,,,citation311,grant,7/15/2016
17707,Gallinago gallinago,bmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17708,Gallinago gallinago,rmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17709,Gallinago gallinago,dee,,,,kJ/d/Kg,,,,citation311,grant,7/15/2016
17710,Gallinago gallinago,clutch size,,,,N/A,,,,citation311,grant,7/15/2016
17711,Gallinago gallinago,egg mass,,,,g,,,,citation311,grant,7/15/2016
17712,Gallinago gallinago,incubation period,,,,d,,,,citation311,grant,7/15/2016
17713,Gallinago gallinago,fledging period,,,,d,,,,citation311,grant,7/15/2016
17714,Gallinago gallinago,reproductive success,,,,%,,,,citation311,grant,7/15/2016
17715,Gallinago gallinago,hatching success,,,,%,,,,citation311,grant,7/15/2016
17716,Gallinago gallinago,fledging success,,,,%,,,,citation311,grant,7/15/2016
17717,Gallinago gallinago,max growth,,,,g/d,,,,citation311,grant,7/15/2016
17718,Gallinago gallinago,feeds per day,,,,#/d,,,,citation311,grant,7/15/2016
17719,Gallinago gallinago,post fledge care,,,,d,,,,citation311,grant,7/15/2016
17720,Gallinago gallinago,fledgling mass,,,,g,,,,citation311,grant,7/15/2016
17721,Gallinago gallinago,ratio fledgling to adult,,,,%,,,,citation311,grant,7/15/2016
17722,Gallinago gallinago,wing loading,,,,N/m^2,,,,citation311,grant,7/15/2016
17723,Gallinago gallinago,aspect ratio,,,,span^2/wing area,,,,citation311,grant,7/15/2016
17724,Gallinago gallinago,first year survival,,,,%,,,,citation311,grant,7/15/2016
17725,Gallinago gallinago,second year survival,,,,%,,,,citation311,grant,7/15/2016
17726,Gallinago gallinago,survival to breeding,,,,%,,,,citation311,grant,7/15/2016
17727,Gallinago gallinago,age first breed,,,,yrs,,,,citation311,grant,7/15/2016
17728,Gallinago gallinago,migration distance,,,,km,,,,citation311,grant,7/15/2016
17729,Gallinago gallinago,wingspan,,,,cm,,,,citation311,grant,7/15/2016
17730,Gallinago gallinago,max age,,,,yrs,,,,citation311,grant,7/15/2016
17731,Gallinago gallinago,annual survival,,,,%,,,,citation311,grant,7/15/2016
17732,Gallinago gallinago,foraging distance,,,,km,,,,citation311,grant,7/15/2016
17733,Gallinago hardwickii,female mass,,,,Kg,,,,citation311,grant,7/15/2016
17734,Gallinago hardwickii,male mass,,,,Kg,,,,citation311,grant,7/15/2016
17735,Gallinago hardwickii,culmen,,,,mm,,,,citation311,grant,7/15/2016
17736,Gallinago hardwickii,tarsus,,,,mm,,,,citation311,grant,7/15/2016
17737,Gallinago hardwickii,tail,,,,mm,,,,citation311,grant,7/15/2016
17738,Gallinago hardwickii,bmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17739,Gallinago hardwickii,rmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17740,Gallinago hardwickii,dee,,,,kJ/d/Kg,,,,citation311,grant,7/15/2016
17741,Gallinago hardwickii,clutch size,,,,N/A,,,,citation311,grant,7/15/2016
17742,Gallinago hardwickii,egg mass,,,,g,,,,citation311,grant,7/15/2016
17743,Gallinago hardwickii,incubation period,,,,d,,,,citation311,grant,7/15/2016
17744,Gallinago hardwickii,fledging period,,,,d,,,,citation311,grant,7/15/2016
17745,Gallinago hardwickii,reproductive success,,,,%,,,,citation311,grant,7/15/2016
17746,Gallinago hardwickii,hatching success,,,,%,,,,citation311,grant,7/15/2016
17747,Gallinago hardwickii,fledging success,,,,%,,,,citation311,grant,7/15/2016
17748,Gallinago hardwickii,max growth,,,,g/d,,,,citation311,grant,7/15/2016
17749,Gallinago hardwickii,feeds per day,,,,#/d,,,,citation311,grant,7/15/2016
17750,Gallinago hardwickii,post fledge care,,,,d,,,,citation311,grant,7/15/2016
17751,Gallinago hardwickii,fledgling mass,,,,g,,,,citation311,grant,7/15/2016
17752,Gallinago hardwickii,ratio fledgling to adult,,,,%,,,,citation311,grant,7/15/2016
17753,Gallinago hardwickii,wing loading,,,,N/m^2,,,,citation311,grant,7/15/2016
17754,Gallinago hardwickii,aspect ratio,,,,span^2/wing area,,,,citation311,grant,7/15/2016
17755,Gallinago hardwickii,first year survival,,,,%,,,,citation311,grant,7/15/2016
17756,Gallinago hardwickii,second year survival,,,,%,,,,citation311,grant,7/15/2016
17757,Gallinago hardwickii,survival to breeding,,,,%,,,,citation311,grant,7/15/2016
17758,Gallinago hardwickii,age first breed,,,,yrs,,,,citation311,grant,7/15/2016
17759,Gallinago hardwickii,migration distance,,,,km,,,,citation311,grant,7/15/2016
17760,Gallinago hardwickii,wingspan,,,,cm,,,,citation311,grant,7/15/2016
17761,Gallinago hardwickii,max age,,,,yrs,,,,citation311,grant,7/15/2016
17762,Gallinago hardwickii,annual survival,,,,%,,,,citation311,grant,7/15/2016
17763,Gallinago hardwickii,foraging distance,,,,km,,,,citation311,grant,7/15/2016
17764,Gallinago imperialis,female mass,,,,Kg,,,,citation311,grant,7/15/2016
17765,Gallinago imperialis,male mass,,,,Kg,,,,citation311,grant,7/15/2016
17766,Gallinago imperialis,culmen,,,,mm,,,,citation311,grant,7/15/2016
17767,Gallinago imperialis,tarsus,,,,mm,,,,citation311,grant,7/15/2016
17768,Gallinago imperialis,tail,,,,mm,,,,citation311,grant,7/15/2016
17769,Gallinago imperialis,bmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17770,Gallinago imperialis,rmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17771,Gallinago imperialis,dee,,,,kJ/d/Kg,,,,citation311,grant,7/15/2016
17772,Gallinago imperialis,clutch size,,,,N/A,,,,citation311,grant,7/15/2016
17773,Gallinago imperialis,egg mass,,,,g,,,,citation311,grant,7/15/2016
17774,Gallinago imperialis,incubation period,,,,d,,,,citation311,grant,7/15/2016
17775,Gallinago imperialis,fledging period,,,,d,,,,citation311,grant,7/15/2016
17776,Gallinago imperialis,reproductive success,,,,%,,,,citation311,grant,7/15/2016
17777,Gallinago imperialis,hatching success,,,,%,,,,citation311,grant,7/15/2016
17778,Gallinago imperialis,fledging success,,,,%,,,,citation311,grant,7/15/2016
17779,Gallinago imperialis,max growth,,,,g/d,,,,citation311,grant,7/15/2016
17780,Gallinago imperialis,feeds per day,,,,#/d,,,,citation311,grant,7/15/2016
17781,Gallinago imperialis,post fledge care,,,,d,,,,citation311,grant,7/15/2016
17782,Gallinago imperialis,fledgling mass,,,,g,,,,citation311,grant,7/15/2016
17783,Gallinago imperialis,ratio fledgling to adult,,,,%,,,,citation311,grant,7/15/2016
17784,Gallinago imperialis,wing loading,,,,N/m^2,,,,citation311,grant,7/15/2016
17785,Gallinago imperialis,aspect ratio,,,,span^2/wing area,,,,citation311,grant,7/15/2016
17786,Gallinago imperialis,first year survival,,,,%,,,,citation311,grant,7/15/2016
17787,Gallinago imperialis,second year survival,,,,%,,,,citation311,grant,7/15/2016
17788,Gallinago imperialis,survival to breeding,,,,%,,,,citation311,grant,7/15/2016
17789,Gallinago imperialis,age first breed,,,,yrs,,,,citation311,grant,7/15/2016
17790,Gallinago imperialis,migration distance,,,,km,,,,citation311,grant,7/15/2016
17791,Gallinago imperialis,wingspan,,,,cm,,,,citation311,grant,7/15/2016
17792,Gallinago imperialis,max age,,,,yrs,,,,citation311,grant,7/15/2016
17793,Gallinago imperialis,annual survival,,,,%,,,,citation311,grant,7/15/2016
17794,Gallinago imperialis,foraging distance,,,,km,,,,citation311,grant,7/15/2016
17795,Gallinago jamesoni,female mass,,,,Kg,,,,citation311,grant,7/15/2016
17796,Gallinago jamesoni,male mass,,,,Kg,,,,citation311,grant,7/15/2016
17797,Gallinago jamesoni,culmen,,,,mm,,,,citation311,grant,7/15/2016
17798,Gallinago jamesoni,tarsus,,,,mm,,,,citation311,grant,7/15/2016
17799,Gallinago jamesoni,tail,,,,mm,,,,citation311,grant,7/15/2016
17800,Gallinago jamesoni,bmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17801,Gallinago jamesoni,rmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17802,Gallinago jamesoni,dee,,,,kJ/d/Kg,,,,citation311,grant,7/15/2016
17803,Gallinago jamesoni,clutch size,,,,N/A,,,,citation311,grant,7/15/2016
17804,Gallinago jamesoni,egg mass,,,,g,,,,citation311,grant,7/15/2016
17805,Gallinago jamesoni,incubation period,,,,d,,,,citation311,grant,7/15/2016
17806,Gallinago jamesoni,fledging period,,,,d,,,,citation311,grant,7/15/2016
17807,Gallinago jamesoni,reproductive success,,,,%,,,,citation311,grant,7/15/2016
17808,Gallinago jamesoni,hatching success,,,,%,,,,citation311,grant,7/15/2016
17809,Gallinago jamesoni,fledging success,,,,%,,,,citation311,grant,7/15/2016
17810,Gallinago jamesoni,max growth,,,,g/d,,,,citation311,grant,7/15/2016
17811,Gallinago jamesoni,feeds per day,,,,#/d,,,,citation311,grant,7/15/2016
17812,Gallinago jamesoni,post fledge care,,,,d,,,,citation311,grant,7/15/2016
17813,Gallinago jamesoni,fledgling mass,,,,g,,,,citation311,grant,7/15/2016
17814,Gallinago jamesoni,ratio fledgling to adult,,,,%,,,,citation311,grant,7/15/2016
17815,Gallinago jamesoni,wing loading,,,,N/m^2,,,,citation311,grant,7/15/2016
17816,Gallinago jamesoni,aspect ratio,,,,span^2/wing area,,,,citation311,grant,7/15/2016
17817,Gallinago jamesoni,first year survival,,,,%,,,,citation311,grant,7/15/2016
17818,Gallinago jamesoni,second year survival,,,,%,,,,citation311,grant,7/15/2016
17819,Gallinago jamesoni,survival to breeding,,,,%,,,,citation311,grant,7/15/2016
17820,Gallinago jamesoni,age first breed,,,,yrs,,,,citation311,grant,7/15/2016
17821,Gallinago jamesoni,migration distance,,,,km,,,,citation311,grant,7/15/2016
17822,Gallinago jamesoni,wingspan,,,,cm,,,,citation311,grant,7/15/2016
17823,Gallinago jamesoni,max age,,,,yrs,,,,citation311,grant,7/15/2016
17824,Gallinago jamesoni,annual survival,,,,%,,,,citation311,grant,7/15/2016
17825,Gallinago jamesoni,foraging distance,,,,km,,,,citation311,grant,7/15/2016
17826,Gallinago macrodactyla,female mass,,,,Kg,,,,citation311,grant,7/15/2016
17827,Gallinago macrodactyla,male mass,,,,Kg,,,,citation311,grant,7/15/2016
17828,Gallinago macrodactyla,culmen,,,,mm,,,,citation311,grant,7/15/2016
17829,Gallinago macrodactyla,tarsus,,,,mm,,,,citation311,grant,7/15/2016
17830,Gallinago macrodactyla,tail,,,,mm,,,,citation311,grant,7/15/2016
17831,Gallinago macrodactyla,bmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17832,Gallinago macrodactyla,rmr,,,,kJ/d,,,,citation311,grant,7/15/2016
17833,Gallinago macrodactyla,dee,,,,kJ/d/Kg,,,,citation311,grant,7/15/2016
17834,Gallinago macrodactyla,clutch size,,,,N/A,,,,citation311,grant,7/15/2016
17835,Gallinago macrodactyla,egg mass,,,,g,,,,citation311,grant,7/15/2016
17836,Gallinago macrodactyla,incubation period,,,,d,,,,citation311,grant,7/15/2016
17837,Gallinago macrodactyla,fledging period,,,,d,,,,citation311,grant,7/15/2016
17838,Gallinago macrodactyla,reproductive success,,,,%,,,,citation311,grant,7/15/2016
17839,Gallinago macrodactyla,hatching success,,,,%,,,,citation311,grant,7/15/2016
17840,Gallinago macrodactyla,fledging success,,,,%,,,,citation311,grant,7/15/2016
